R5547336	1 MNXM01@MNXC2 <==> 1 MNXM1@MNXC2	MNXRMNXC2	MNXR01			
R554D51E3	1 MNXM2212@MNXC3 --> 1 MNXM2212@BOUNDARY	R_DM_aacald_c	MNXR97555			bigg:DM_aacald_c
R555233E0	1 MNXM1351@MNXC3 + 1 MNXM2@MNXC3 --> 1 MNXM1@MNXC3 + 1 MNXM11@MNXC3 + 1 MNXM1515@MNXC3	R_PRATPP	MNXR103155	3.6.1.31	kegg:Biosynthesis of amino acids;kegg:Biosynthesis of secondary metabolites;kegg:Histidine metabolism;kegg:Metabolic pathways;metacyc:L-histidine biosynthesis;seed:Histidine_Biosynthesis;seed:Histidine_Biosynthesis/PRPP_to_Histidine_and_AICAR;seed:XXBOB	rhea:22828;rhea:22829;rhea:22830;rhea:22831;bigg:PRADPh;bigg:PRATPP;deprecated:MNXR4426;kegg:R04035;metacyc:HISTPRATPHYD-RXN;seed:rxn02834
R555722AC	1 MNXM32@MNXC2 --> 1 MNXM32@BOUNDARY	R_EX_ala__L_e	MNXR98256		seed:S_	bigg:EX_ala__L_e
R55722B3E	1 MNXM57764@MNXC2 --> 1 MNXM57764@BOUNDARY	R_EX_fe3hox_e	MNXR98469			bigg:EX_fe3hox_e;deprecated:MNXR82517
R55851577	1 MNXM427@MNXC19 + 2 MNXM9@MNXC3 --> 1 MNXM427@MNXC3 + 2 MNXM9@MNXC19	R_MAN6Pt6_2pp	MNXR101384			bigg:MAN6Pt6_2;bigg:MAN6Pt6_2pp;deprecated:MNXR3419;seed:rxn08879;seed:rxn10187
R55BE9AEC	1 MNXM420@MNXC19 <==> 1 MNXM420@MNXC2	R_THMDtex	MNXR104821			bigg:THMDtex;bigg:THYMDt1;bigg:THYMDtl;bigg:THYMDtm;deprecated:MNXR5045;seed:rxn09299;seed:rxn10916
R55FADCD9	1 MNXM165@MNXC3 + 1 MNXM468@MNXC3 --> 1 MNXM41@MNXC3 + 1 MNXM5663@MNXC3	R_AMALT1	MNXR95800	2.4.1.25	metacyc:glycogen degradation I	bigg:AMALT1;deprecated:MNXR55034;deprecated:MNXR68351;deprecated:MNXR76204;deprecated:MNXR81670;deprecated:MNXR94163;metacyc:AMYLOMALT-RXN;seed:rxn08126
R5629A300	1 MNXM1@MNXC3 + 1 MNXM314@MNXC3 + 1 MNXM368@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM34809@MNXC3	R_LPLIPAL2E140				
R562E14E9	1 MNXM1@MNXC3 + 1 MNXM11@MNXC3 + 1 MNXM234@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM452@MNXC3	R_DUTPDP	MNXR97822	3.6.1.-;3.6.1.23;3.6.1.9	kegg:Metabolic pathways;kegg:Pyrimidine metabolism;metacyc:pyrimidine deoxyribonucleotides de novo biosynthesis I;metacyc:pyrimidine deoxyribonucleotides de novo biosynthesis II;metacyc:pyrimidine deoxyribonucleotides de novo biosynthesis III;metacyc:pyrimidine deoxyribonucleotides dephosphorylation;metacyc:superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli);seed:Folate_Biosynthesis;seed:Folate_Biosynthesis/Dihydrofolate_to_Tetrahydrofolate;seed:Folate_Biosynthesis/Folate_to_Tetrahydrofolate;seed:Folate_Biosynthesis/GTP_and_Chorismate_to_Tetrahydrofolate;seed:Nudix_proteins_(nucleoside_triphosphate_hydrolases)	rhea:10248;rhea:10249;rhea:10250;rhea:10251;bigg:DUTPDP;bigg:DUTPDPm;bigg:DUTPDPn;deprecated:MNXR1816;kegg:R02100;metacyc:DUTP-PYROP-RXN;reactome:R-ATH-73666;reactome:R-BTA-73666;reactome:R-CEL-73666;reactome:R-CFA-73666;reactome:R-DDI-73666;reactome:R-DME-73666;reactome:R-DRE-73666;reactome:R-GGA-73666;reactome:R-HSA-73666;reactome:R-MMU-73666;reactome:R-OSA-73666;reactome:R-RNO-73666;reactome:R-SCE-73666;reactome:R-SPO-73666;reactome:R-SSC-73666;reactome:R-TGU-73666;sabiork:365;seed:rxn01519
R563FA9FC	2 MNXM1@MNXC3 + 1 MNXM1017@MNXC3 + 1 MNXM105630@MNXC3 + 1 MNXM119@MNXC3 + 1 MNXM2@MNXC3 <-- 1 MNXM208@MNXC3 + 1 MNXM4@MNXC3 + 1 MNXM7138@MNXC3	R_FDMO4	MNXR99491	1.14.14.5		bigg:FDMO4;deprecated:MNXR67309;seed:rxn08470
R5660F446	1 MNXM256@MNXC3 + 1 MNXM7@MNXC3 <-- 1 MNXM3@MNXC3 + 1 MNXM662@MNXC3	R_TMPK	MNXR104907	2.7.4.16	kegg:Metabolic pathways;kegg:Thiamine metabolism;metacyc:thiamine diphosphate biosynthesis I (E. coli);metacyc:thiamine diphosphate biosynthesis II (Bacillus);metacyc:thiamine salvage I;metacyc:thiamine salvage II;seed:Thiamin_biosynthesis;seed:Thiamin_biosynthesis/AIR_to_HydroxymethylpyrimidinePP;seed:Thiamin_biosynthesis/HydroxymethylpyrimidinePP_to_ThiaminPP	rhea:15913;rhea:15914;rhea:15915;rhea:15916;bigg:TMPK;deprecated:MNXR55959;deprecated:MNXR69991;kegg:R00617;metacyc:THI-P-KIN-RXN;sabiork:1007;seed:rxn00438
R567AED07	1 MNXM1@MNXC3 + 1 MNXM1392@MNXC3 <==> 1 MNXM2@MNXC3 + 1 MNXM511@MNXC3	R_FOMETRi	MNXR99614	2.1.2.10	kegg:One carbon pool by folate	rhea:34767;rhea:34768;rhea:34769;rhea:34770;bigg:FOMETRi;bigg:MTAM;bigg:THFAT;bigg:THFATm;deprecated:MNXR2272;deprecated:MNXR55428;kegg:R02300;sabiork:2262;seed:rxn01652
R56843F36	1 MNXM1@MNXC3 + 1 MNXM33@MNXC3 + 1 MNXM363@MNXC3 <==> 1 MNXM38@MNXC3 + 1 MNXM642@MNXC3	R_ACOAD5f	MNXR95299	1.3.3.6;1.3.8.7;1.3.8.8;1.3.99.-;1.3.99.3	kegg:Fatty acid degradation;kegg:Fatty acid metabolism;kegg:Metabolic pathways	rhea:31039;rhea:31040;rhea:31041;rhea:31042;rhea:47296;rhea:47297;rhea:47298;rhea:47299;bigg:ACOA120OR;bigg:ACOAD5f;deprecated:MNXR54964;deprecated:MNXR68270;deprecated:MNXR81475;kegg:R03857;reactome:R-BTA-77263;reactome:R-CFA-77263;reactome:R-DRE-77263;reactome:R-GGA-77263;reactome:R-HSA-77263;reactome:R-MMU-77263;reactome:R-RNO-77263;reactome:R-SSC-77263;reactome:R-TGU-77263;reactome:R-XTR-77263;sabiork:3607;seed:rxn02720
R56AC8C0F	1 MNXM340@MNXC2 --> 1 MNXM340@BOUNDARY	R_EX_acgam1p_e				
R56C031C8	1 MNXM13@MNXC3 + 1 MNXM2@MNXC3 + 1 MNXM866@MNXC3 <-- 1 MNXM1@MNXC3 + 1 MNXM1455@MNXC3	R_IGPS	MNXR100814	4.1.1.48	kegg:Biosynthesis of amino acids;kegg:Biosynthesis of antibiotics;kegg:Biosynthesis of secondary metabolites;kegg:Metabolic pathways;kegg:Phenylalanine, tyrosine and tryptophan biosynthesis;metacyc:L-tryptophan biosynthesis;seed:Tryptophan_synthesis;seed:Tryptophan_synthesis/Chorismate_to_Tryptophan	rhea:23476;rhea:23477;rhea:23478;rhea:23479;bigg:IGPS;bigg:IGPS_1;deprecated:MNXR3091;kegg:R03508;metacyc:IGPSYN-RXN;seed:rxn02507
R56C3491E	1 MNXM89689@MNXC19 <==> 1 MNXM89689@MNXC2	R_ORNtex	MNXR102223			bigg:ORNt;bigg:ORNtex;deprecated:MNXR32053;deprecated:MNXR3990;metacyc:TRANS-RXN-230;sabiork:7986;seed:rxn09048;seed:rxn10824
R56D079	1 MNXM1@MNXC3 + 1 MNXM105630@MNXC3 + 1 MNXM13@MNXC3 + 1 MNXM2212@MNXC3 + 1 MNXM25@MNXC3 <-- 1 MNXM20@MNXC3 + 1 MNXM282@MNXC3 + 1 MNXM4@MNXC3	R_TAUDO	MNXR104730	1.14.11.17	kegg:Sulfur metabolism;kegg:Taurine and hypotaurine metabolism;metacyc:taurine degradation IV	rhea:15909;rhea:15910;rhea:15911;rhea:15912;bigg:TAUDO;deprecated:MNXR4987;deprecated:MNXR66315;deprecated:MNXR69939;kegg:R05320;metacyc:RXN0-299;sabiork:4928;seed:rxn03630
R56D352B4	1 MNXM625@MNXC19 <==> 1 MNXM625@MNXC2	R_DADNtex	MNXR97081			bigg:DADNt4;bigg:DADNtex;deprecated:MNXR1407;seed:rxn08293;seed:rxn10939
R56E6D18A	1 MNXM4708@MNXC3 <==> 1 MNXM63556@MNXC3	R_AMANAPEr	MNXR95804	5.1.3.9	kegg:Amino sugar and nucleotide sugar metabolism;metacyc:N-acetylneuraminate and N-acetylmannosamine degradation I;seed:Sialic_Acid_Metabolism;seed:Sialic_Acid_Metabolism/Fructose6P_to_UDP_N_acetylglucosamine;seed:Sialic_Acid_Metabolism/N_acetylneuraminate_to_CMP_N_acetylneuraminate;seed:Sialic_Acid_Metabolism/N_acetylneuraminate_to_N_acetylglucosamine6P;seed:Sialic_Acid_Metabolism/UDP_N_acetylglucosamine_to_N_acetylneuraminate	rhea:25257;rhea:25258;rhea:25259;rhea:25260;bigg:AMANAPEr;deprecated:MNXR26558;deprecated:MNXR55038;deprecated:MNXR81674;kegg:R02087;metacyc:NANE-RXN;seed:rxn01506
R56F0FC36	1 MNXM274@MNXC19 --> 1 MNXM274@MNXC3	R_NACtpp	MNXR101808			bigg:NACDe;bigg:NACt;bigg:NACtex;bigg:NACtpp;reactome:R-BTA-8869603;reactome:R-CFA-8869603;reactome:R-DME-8869603;reactome:R-DRE-8869603;reactome:R-GGA-8869603;reactome:R-HSA-8869603;reactome:R-MMU-8869603;reactome:R-RNO-8869603;reactome:R-SSC-8869603;reactome:R-TGU-8869603;reactome:R-XTR-8869603;seed:rxn05310;seed:rxn08969;seed:rxn08970
R570E51C6	1 MNXM704@MNXC2 --> 1 MNXM704@BOUNDARY	R_EX_dcyt_e	MNXR98402		seed:S_	bigg:EX_dcyt_e
R57123A32	1 MNXM1@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM75132@MNXC3 <-- 1 MNXM2582@MNXC3 + 1 MNXM3@MNXC3	R_HEPK1	MNXR100598			bigg:HEPK1;deprecated:MNXR50956;deprecated:MNXR69227;seed:rxn08708
R5714A26	1 MNXM11@MNXC3 + 1 MNXM125@MNXC3 <-- 1 MNXM213@MNXC3 + 1 MNXM91@MNXC3	R_HXPRT	MNXR100752	2.4.2.8	kegg:Metabolic pathways;kegg:Purine metabolism;metacyc:adenine and adenosine salvage III;metacyc:adenine salvage;seed:Purine_conversions;seed:Purine_conversions/AMP_to_ADP;seed:Purine_conversions/AMP_to_Hypoxanthine;seed:Purine_conversions/Adenine_to_AMP;seed:Purine_conversions/GDP_to_GTP;seed:Purine_conversions/GMP_to_GDP;seed:Purine_conversions/GMP_to_Guanine;seed:Purine_conversions/IMP_to_AMP;seed:Purine_conversions/IMP_to_Hypoxanthine;seed:Purine_conversions/dADP_to_dAMP;seed:Purine_conversions/dGDP_to_dGMP	rhea:17973;rhea:17974;rhea:17975;rhea:17976;bigg:HXPRT;deprecated:MNXR55640;deprecated:MNXR69265;kegg:R01132;metacyc:HYPOXANPRIBOSYLTRAN-RXN;sabiork:81;seed:rxn00836
R572003BB	1 MNXM330@MNXC2 --> 1 MNXM330@BOUNDARY	R_EX_o2s_e	MNXR98800			bigg:EX_o2s_e
R573DAF27	1 MNXM1@MNXC3 + 1 MNXM2952@MNXC3 + 1 MNXM6@MNXC3 --> 1 MNXM3185@MNXC3 + 1 MNXM5@MNXC3	R_DHPTDNR	MNXR97443	1.5.1.34		rhea:17865;rhea:17866;rhea:17867;rhea:17868;bigg:DHPTDNR;deprecated:MNXR7654;kegg:R07355;seed:rxn05088
R5747CAE9	1 MNXM1@MNXC3 + 1 MNXM10@MNXC3 + 1 MNXM89629@MNXC3 <==> 1 MNXM393@MNXC3 + 1 MNXM8@MNXC3	R_SBTPD	MNXR123881	1.1.1.140	metacyc:D-sorbitol degradation II;metacyc:L-sorbose degradation	deprecated:MNXR35749;deprecated:MNXR69885;deprecated:MNXR84172;metacyc:SORB6PDEHYDROG-RXN
R5764ADF6	1 MNXM1@MNXC19 + 1 MNXM66@MNXC19 + 1 MNXM89612@MNXC19 <-- 1 MNXM2@MNXC19 + 1 MNXM598@MNXC19	R_GPDDA4pp	MNXR100413	3.1.4.46		bigg:GPDDA4;bigg:GPDDA4pp;metacyc:RXN-14073;sabiork:13035;seed:rxn08669
R5766A5B7	1 MNXM1@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM7138@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM3@MNXC3 + 1 MNXM7138@MNXC19	R_BUTSO3abcpp	MNXR96350			bigg:BUTSO3abcpp;bigg:BUTSabc;deprecated:MNXR55116;seed:rxn05512;seed:rxn08181
R5799DE97	1 MNXM01@MNXC19 + 1 MNXM65002@MNXC19 --> 1 MNXM01@MNXC3 + 1 MNXM65002@MNXC2	R_NOVBCNtpp	MNXR102009			bigg:NOVBCNtpp;deprecated:MNXR83467
R579A07C2	1 MNXM01@MNXC19 + 1 MNXM25@MNXC3 --> 1 MNXM01@MNXC3 + 1 MNXM25@MNXC19	R_SUCCt3pp	MNXR104623			bigg:SUCCt3;bigg:SUCCt3pp;seed:rxn09270
R579ED2A1	6 MNXM1@MNXC19 + 1 MNXM2@MNXC19 + 1 MNXM6451@MNXC19 --> 1 MNXM87122@MNXC19	R_MDDEP4pp	MNXR101437			bigg:MDDEP4pp;deprecated:MNXR3462;deprecated:MNXR69426;seed:rxn08898
R57A03AB1	1 MNXM1860@MNXC3 + 1 MNXM2@MNXC3 --> 1 MNXM1@MNXC3 + 1 MNXM4133@MNXC3 + 1 MNXM9@MNXC3	R_NTP12	MNXR102041	3.6.1		rhea:28406;rhea:28407;rhea:28408;rhea:28409;bigg:NTP12;deprecated:MNXR55784;metacyc:RXN0-5074;seed:rxn09012
R57A86AC5	1 MNXM1@MNXC3 + 1 MNXM17@MNXC3 + 1 MNXM65211@MNXC3 <-- 1 MNXM52@MNXC3 + 1 MNXM54130@MNXC3	R_O16GLCT2	MNXR102087			bigg:O16GLCT2;deprecated:MNXR55803;deprecated:MNXR69578;seed:rxn09029
R57BBA729	1 MNXM20@MNXC3 + 1 MNXM42@MNXC3 <==> 1 MNXM46@MNXC3 + 1 MNXM89557@MNXC3	R_ASPTA	MNXR96079	2.6.1.1	kegg:2-Oxocarboxylic acid metabolism;kegg:Alanine, aspartate and glutamate metabolism;kegg:Arginine biosynthesis;kegg:Biosynthesis of amino acids;kegg:Biosynthesis of antibiotics;kegg:Biosynthesis of secondary metabolites;kegg:Carbon fixation in photosynthetic organisms;kegg:Carbon metabolism;kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments;metacyc:C4 photosynthetic carbon assimilation cycle, NAD-ME type;metacyc:C4 photosynthetic carbon assimilation cycle, PEPCK type;metacyc:L-asparagine degradation III (mammalian);metacyc:L-aspartate biosynthesis;metacyc:L-aspartate degradation I;metacyc:L-aspartate degradation II;metacyc:L-glutamate degradation II;metacyc:anaerobic energy metabolism (invertebrates, cytosol);metacyc:partial TCA cycle (obligate autotrophs);seed:Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis;seed:Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis/Aspartate_to_Asparagine;seed:Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis/Fumarate_to_Aspartate;seed:Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis/Glutamate_racemase;seed:Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis/Oxaloacetate_to_Aspartate;seed:Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis/Oxoglutarate_to_Glutamate;seed:Threonine_and_Homoserine_Biosynthesis;seed:Threonine_and_Homoserine_Biosynthesis/Aspartate_to_Homoserine;seed:Threonine_and_Homoserine_Biosynthesis/Homoserine_to_Threonine;seed:Threonine_and_Homoserine_Biosynthesis/Oxaloacetate_to_Homoserine;seed:ZZ_gjo_scratch	rhea:21824;rhea:21825;rhea:21826;rhea:21827;bigg:ASPATh;bigg:ASPTA;bigg:ASPTAm;bigg:ASPTAp;deprecated:MNXR32641;kegg:R00355;metacyc:ASPAMINOTRANS-RXN;metacyc:RXN-13697;reactome:R-ATH-70596;reactome:R-ATH-70613;reactome:R-BTA-70581;reactome:R-BTA-70592;reactome:R-BTA-70596;reactome:R-BTA-70613;reactome:R-CEL-70581;reactome:R-CEL-70592;reactome:R-CEL-70596;reactome:R-CEL-70613;reactome:R-CFA-70581;reactome:R-CFA-70592;reactome:R-CFA-70596;reactome:R-CFA-70613;reactome:R-DDI-70596;reactome:R-DDI-70613;reactome:R-DME-70581;reactome:R-DME-70592;reactome:R-DME-70596;reactome:R-DME-70613;reactome:R-DRE-70581;reactome:R-DRE-70592;reactome:R-DRE-70596;reactome:R-DRE-70613;reactome:R-GGA-372559;reactome:R-GGA-372564;reactome:R-GGA-372717;reactome:R-GGA-372719;reactome:R-GGA-70581;reactome:R-GGA-70592;reactome:R-GGA-70596;reactome:R-GGA-70613;reactome:R-HSA-70581;reactome:R-HSA-70592;reactome:R-HSA-70596;reactome:R-HSA-70613;reactome:R-MMU-70581;reactome:R-MMU-70592;reactome:R-MMU-70596;reactome:R-MMU-70613;reactome:R-OSA-70596;reactome:R-OSA-70613;reactome:R-PFA-70581;reactome:R-PFA-70592;reactome:R-PFA-70596;reactome:R-PFA-70613;reactome:R-RNO-70581;reactome:R-RNO-70592;reactome:R-RNO-70596;reactome:R-RNO-70613;reactome:R-SCE-70581;reactome:R-SCE-70592;reactome:R-SCE-70596;reactome:R-SCE-70613;reactome:R-SPO-70581;reactome:R-SPO-70592;reactome:R-SPO-70596;reactome:R-SPO-70613;reactome:R-SSC-70581;reactome:R-SSC-70592;reactome:R-SSC-70596;reactome:R-SSC-70613;reactome:R-TGU-70581;reactome:R-TGU-70592;reactome:R-TGU-70596;reactome:R-TGU-70613;reactome:R-XTR-70581;reactome:R-XTR-70592;reactome:R-XTR-70596;reactome:R-XTR-70613;sabiork:825;seed:rxn00260
R57C2DF47	4 MNXM1@MNXC19 + 1 MNXM156@MNXC19 + 1 MNXM5316@MNXC19 <-- 1 MNXM2@MNXC19 + 1 MNXM88338@MNXC19	R_MDDCP1pp	MNXR101429	3.4.16.4		bigg:MDDCP1ex;bigg:MDDCP1pp;deprecated:MNXR3454;deprecated:MNXR69418;seed:rxn08890
R57C6BBC4	1 MNXM1165@MNXC2 --> 1 MNXM1165@BOUNDARY	R_EX_glcur1p_e	MNXR98576			bigg:EX_glcur1p_e
R57C7760F	1 MNXM6409@MNXC2 --> 1 MNXM6409@BOUNDARY	R_EX_psclys_e	MNXR98878			bigg:EX_psclys_e
R57F1CE3F	1 MNXM01@MNXC19 + 1 MNXM231@MNXC19 <==> 1 MNXM01@MNXC3 + 1 MNXM231@MNXC3	R_ILEt2rpp	MNXR100822			bigg:ILEt2r;bigg:ILEt2rpp;bigg:ILEt7;bigg:ILEth;bigg:ILEtm;deprecated:MNXR3095;seed:rxn05244;seed:rxn08746;seed:rxn13322
R57FBA7B2	1 MNXM143@MNXC3 + 1 MNXM90585@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM3060@MNXC3	R_AGMH	MNXR95550			bigg:AGMH;deprecated:MNXR556;deprecated:MNXR68310;seed:rxn08080
R580F11A7	1 MNXM1@MNXC3 + 1 MNXM361@MNXC3 + 1 MNXM6@MNXC3 <==> 1 MNXM353@MNXC3 + 1 MNXM5@MNXC3	R_HSDyi	MNXR100734	1.1.1.3	kegg:Biosynthesis of amino acids;kegg:Biosynthesis of antibiotics;kegg:Biosynthesis of secondary metabolites;kegg:Cysteine and methionine metabolism;kegg:Glycine, serine and threonine metabolism;kegg:Lysine biosynthesis;kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments;seed:Methionine_Biosynthesis;seed:Methionine_Biosynthesis/Adenosylmethionine_to_Homocysteine;seed:Methionine_Biosynthesis/Homocysteine_to_Methionine;seed:Methionine_Biosynthesis/Homoserine_to_Homocysteine_using_Cysteine;seed:Methionine_Biosynthesis/Homoserine_to_Homocysteine_using_Sulfhydrylation;seed:Methionine_Biosynthesis/Methionine_to_Adenosylmethionine;seed:Methionine_Biosynthesis/Serine_to_Cysteine;seed:Threonine_and_Homoserine_Biosynthesis;seed:Threonine_and_Homoserine_Biosynthesis/Aspartate_to_Homoserine;seed:Threonine_and_Homoserine_Biosynthesis/Homoserine_to_Threonine;seed:Threonine_and_Homoserine_Biosynthesis/Oxaloacetate_to_Homoserine	rhea:15761;rhea:15762;rhea:15763;rhea:15764;bigg:HSDH;bigg:HSDy;bigg:HSDyi;deprecated:MNXR3045;kegg:R01775;sabiork:1868;seed:rxn01302
R58124C3F	1 MNXM12618@MNXC19 + 1 MNXM232@MNXC3 --> 1 MNXM191@MNXC3 + 1 MNXM97004@MNXC19	R_DSBAO1	MNXR97791			bigg:DSBAO1;deprecated:MNXR55301;deprecated:MNXR67305;deprecated:MNXR68761;seed:rxn08366
R583AF51B	1 MNXM182@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM427@MNXC3	R_MN6PP	MNXR101671			rhea:28554;rhea:28555;rhea:28556;rhea:28557;bigg:MN6PP;deprecated:MNXR3612;sabiork:7278;sabiork:9955;seed:rxn08948
R585D4905	6 MNXM2@MNXC3 + 2 MNXM346@MNXC3 <-- 2 MNXM351@MNXC3 + 3 MNXM4@MNXC3	R_PPPGO	MNXR103128	1.3.3.4	seed:Heme_and_Siroheme_Biosynthesis;seed:Heme_and_Siroheme_Biosynthesis/Aminolevulinate_to_Uroporphyrinogen_III;seed:Heme_and_Siroheme_Biosynthesis/Glutamate_to_Aminolevulinate;seed:Heme_and_Siroheme_Biosynthesis/Glycine_to_Aminolevulinate;seed:Heme_and_Siroheme_Biosynthesis/Uroporphyrinogen_III_to_Heme;seed:Heme_and_Siroheme_Biosynthesis/Uroporphyrinogen_III_to_Protoporphyrin;seed:Heme_and_Siroheme_Biosynthesis/Uroporphyrinogen_III_to_Siroheme	bigg:PPPGO;bigg:PPPGOm;deprecated:MNXR55846;deprecated:MNXR66069;deprecated:MNXR69777;reactome:R-GGA-421452;sabiork:3048;seed:rxn02304;seed:rxn09179
R5866CA02	1 MNXM1157@MNXC3 + 1 MNXM2@MNXC3 + 1 MNXM509@MNXC3 <-- 1 MNXM223@MNXC3 + 1 MNXM2282@MNXC3	R_SELR	MNXR104323			rhea:34939;rhea:34940;rhea:34941;rhea:34942;bigg:SELR;deprecated:MNXR65708
R587C6261	1 MNXM1@MNXC3 + 1 MNXM105630@MNXC3 + 1 MNXM762@MNXC3 <-- 1 MNXM254@MNXC3 + 1 MNXM323@MNXC3	R_CYANST	MNXR96956	2.8.1.1	kegg:Microbial metabolism in diverse environments;kegg:Sulfur metabolism;metacyc:thiosulfate disproportionation IV (rhodanese);seed:Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization;seed:Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization/Glycerol3P_to_GlyceroneP;seed:Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization/Glycerol_to_GlyceroneP;seed:Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization/Glycerophosphocholine_to_GlyceroneP_and_Choline;seed:Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization/Glycerophosphoethanolamine_to_GlyceroneP_and_Ethanolamine	rhea:16881;rhea:16882;rhea:16883;rhea:16884;bigg:CYANST;bigg:CYANSTm;bigg:CYANSTpp;deprecated:MNXR1326;deprecated:MNXR68599;kegg:R01931;metacyc:THIOSULFATE-SULFURTRANSFERASE-RXN;sabiork:7692;seed:rxn01416
R587D8CA1	1 MNXM125818@MNXC2 --> 1 MNXM125818@BOUNDARY	R_EX_fusa_e	MNXR98524			bigg:EX_fusa_e;deprecated:MNXR82537
R589940B7	1 MNXM37015@MNXC2 --> 1 MNXM37015@BOUNDARY	R_EX_doxrbcn_e	MNXR98429			bigg:EX_doxrbcn_e
R589A371E	1 MNXM1@MNXC19 + 1 MNXM306@MNXC19 + 1 MNXM3449@MNXC19 <-- 1 MNXM2@MNXC19 + 1 MNXM2150@MNXC19	R_PLIPA1E181pp	MNXR102980			bigg:PLIPA1E181pp;deprecated:MNXR4318
R58BC542B	1 MNXM1@MNXC3 + 1 MNXM55@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM3@MNXC3 + 1 MNXM55@MNXC19	R_CYSabcpp	MNXR97025	3.6.3.21		rhea:29783#2;rhea:29784#2;rhea:29785#2;rhea:29786#2;rhea:32795#1;rhea:32796#1;rhea:32797#1;rhea:32798#1;bigg:CYSabc;bigg:CYSabcpp;metacyc:TRANS-RXN-265;seed:rxn05237;seed:rxn08281
R58EA73BC	1 MNXM1@MNXC19 + 1 MNXM162245@MNXC19 + 1 MNXM6601@MNXC19 <-- 1 MNXM2@MNXC19 + 1 MNXM71458@MNXC19	R_PLIPA2E161pp				
R5902ECCD	1 MNXM5464@MNXC19 --> 1 MNXM5464@MNXC3	R_2AGPA161tipp	MNXR94747			bigg:2AGPA161tipp;deprecated:MNXR52;seed:rxn07936
R59260A9	1 MNXM1771@MNXC3 + 1 MNXM2@MNXC3 + 1 MNXM3@MNXC3 --> 1 MNXM1@MNXC3 + 1 MNXM1771@MNXC19 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3	R_PG120abcpp	MNXR102516			bigg:PG120abcpp
R595721B9	1 MNXM1@MNXC19 + 1 MNXM641@MNXC19 + 1 MNXM91053@MNXC19 <-- 1 MNXM2@MNXC19 + 1 MNXM90512@MNXC19	R_PLIPA2A141pp	MNXR102991	3.1.1.4		bigg:PLIPA2A141pp;deprecated:MNXR51033
R595F1E26	1 MNXM2255@MNXC19 --> 1 MNXM2255@MNXC3	R_MN2tpp	MNXR101670			rhea:28699;rhea:28700;rhea:28701;rhea:28702;bigg:MN2tpp;bigg:MNtex;deprecated:MNXR3611;metacyc:RXN0-16;metacyc:TRANS-RXN0-487
R5968F13F	1 MNXM147309@MNXC3 + 1 MNXM55@MNXC3 --> 1 MNXM147310@MNXC3 + 1 MNXM32@MNXC3	R_SCYSDS	MNXR104298			bigg:SCYSDS;deprecated:MNXR84175
R596FDB0E	1 MNXM9@MNXC2 <==> 1 MNXM9@BOUNDARY	R_EX_pi_e	MNXR98854		seed:S_	bigg:EX_pi_e
R5979C9DD	1 MNXM1@MNXC19 + 1 MNXM51279@MNXC19 + 1 MNXM75102@MNXC19 <-- 1 MNXM2@MNXC19 + 1 MNXM5079@MNXC19	R_CLPNH180pp	MNXR96779			bigg:CLPNH180pp;deprecated:MNXR1202
R597C961C	1 MNXM93466@MNXC2 --> 1 MNXM93466@BOUNDARY	R_EX_halipa_e	MNXR98647			bigg:EX_halipa_e;deprecated:MNXR82562
R59895E14	1 MNXM13@MNXC3 + 1 MNXM147801@MNXC3 + 1 MNXM925@MNXC3 <-- 1 MNXM1@MNXC3 + 1 MNXM11700@MNXC3 + 1 MNXM184@MNXC3	R_OPMEACPS	MNXR102208			bigg:OPMEACPS;deprecated:MNXR83533
