gene name,MW
YMR135W-A,20383.63
YHL009C,37954.64
YDR464W,161595.31
YOL070C,55922.76
YLR193C,20107.71
YLR428C,13132.2
YBL084C,85394.79
YGR133W,21118.09
YHR040W,42333.31
YDR403W,61390
YPL265W,68096.63
YGR236C,10545.17
YGR155W,56021.21
YMR120C,65262.69
YIL047C,104216.55
YGR137W,14461.98
YLR084C,133957.31
YIL036W,65263.68
YGR119C,57497.65
YOR316C,48154.45
YAL024C,163148.69
YGR109W-B,178305.01
YNL307C,43135.41
YAL009W,30113.29
YPL050C,45954.02
YPL052W,34044.89
YNL069C,22248.88
YPL174C,100288.41
YKL157W,107753.75
YOR111W,26476.88
YMR319C,62791.3
YLR122C,14362.63
YMR189W,114450.33
YPL072W,56919.4
YJR049C,59468.6
YPR108W,48957.87
YHR034C,39519.1
YBR131C-A,3679.14
YML038C,49614.34
YML086C,59492.93
YLR219W,80529.53
YBR195C,47364.28
YLR438C-A,10030.19
YDL052C,33886.54
YHR014W,33294.19
YNL203C,22418.15
YDR034C-D,201963.14
YOR238W,35209.48
YMR150C,21432.42
YHR089C,21480.13
YLR115W,96252.96
YPR123C,15772.76
YJR137C,161217.21
YBL091C-A,19677.58
YDR034C,89395.84
YFL002C,69421.47
YNL028W,12445.15
YKL045W,62261.92
YGL099W,72726.71
YDR415C,42483.5
YPL164C,82000.28
YNL104C,68408.19
YLR206W,71806.76
YBR097W,166370.29
YHR189W,21036.04
YLR397C,84747.07
YMR276W,39345.48
YKL204W,69761.66
YMR315W,38215.05
YKL076C,15159.29
YLR017W,37856.18
YLR080W,50946.52
YHL015W,13906.84
YEL031W,135267.22
YPL025C,20609.17
YLR218C,11239.12
YPL023C,73940.88
YPR059C,14024.49
YKL167C,16020.57
YFL010W-A,11722.41
YNL023C,108493.85
YGL114W,80008.54
YMR075C-A,14033.26
YGR099W,78685.88
YNR050C,48917.35
YDL083C,15847.26
YOR300W,12216.36
YNR054C,36407.24
YOR133W,93288.26
YLR233C,81799.09
YDL199C,77500.78
YDL044C,51191.55
YFR024C-A,49343.76
YKL079W,73798.44
YDR481C,63003.41
YNL063W,35870.42
YOR371C,100938.82
YKL007W,30698.9
YDR382W,11049.96
YBR185C,31810.86
YDR169C-A,5588.58
YGL124C,73477.08
YDR380W,71383.57
YPL270W,85136.42
YKL119C,25286.23
YCL005W,29023.37
YGR147C,32804.12
YDR545W,203778.44
YER039C,27687.51
YNR009W,27563.97
YNL102W,166807.88
YLR110C,13057.46
YKL162C,46508.96
YHR096C,66250.67
YNL327W,108523.74
YHL010C,67502.47
YOL123W,59649.15
YNR069C,54830.83
YHL047C,69565.84
YNL188W,50652.45
YLR415C,12345.49
YBR059C,123988.3
YMR242W-A,3100.51
YMR166C,40992.05
YJL200C,86582.24
YJR152W,60849.52
YDR032C,20965.36
YJL206C,86662.1
YGL237C,29866.98
YAL010C,56236.35
YER160C,198567.81
YKR056W,72851.41
YLR085C,50043.17
YML029W,96652.25
YIL011W,26308.27
YGR165W,39574.68
YGR212W,54472.71
YJL041W,86514.6
YGL011C,28000.51
YDR507C,129856.71
YJL043W,29238.14
YGR090W,140482.89
YPL182C,13208.39
YHR132W-A,14395.15
YPL071C,18434.55
YOR304C-A,8617.39
YMR084W,29271.85
YGR127W,35685.04
YDR455C,10690.86
YOL077W-A,7533.67
YOL076W,92807.6
YKR098C,82702.19
YDL018C,26510.67
YBR151W,35758.46
YDR214W,39434.93
YNL083W,55714.02
YBR137W,20454.01
YCL004W,59369.64
YLR268W,25057.43
YGR239C,33049.31
YPR046W,21137.9
YGL173C,175457.86
YDL208W,17121.74
YDR112W,11193.2
YPR181C,85383.94
YHR094C,63260.69
YLR374C,14166.36
YOL105C,58229.2
YAL049C,27088.58
YLR260W,77564.92
YOR058C,101623.09
YFR030W,114827.14
YOR052C,16733.78
YJL037W,24745.7
YCL011C,48728.25
YJL077C,14827.6
YAR029W,8909.7
YFR016C,137695.73
YER163C,26293.24
YGL195W,296695.32
YPR157W,53808.91
YNR045W,57487.01
YMR105C,63087.69
YJR058C,17372.94
YML102W,51251.65
YLR154C-H,4707.32
YJL214W,63491.76
YDR144C,64268.43
YPR173C,48171.76
YDR169C,56263.73
YBL024W,77877.69
YMR175W,8873.82
YGR291C,8452.23
YLR287C-A,7118.39
YKR041W,29207.35
YNL316C,38224.84
YPL219W,55430.02
YPL257W-B,198574.42
YBR103C-A,5602.46
YIL030C,151453.47
YNL303W,13561.64
YDR398W,72000.77
YLR220W,34249.52
YGL022W,81528.1
YLL041C,30231.01
YEL044W,18532.72
YPR001W,53810.73
YOR220W,29255.55
YLL048C,189160.34
YPL215W,39083.33
YMR239C,54069.99
YFR009W-A,10050.7
YGL197W,166969.83
YIR040C,13018.41
YHR214C-B,202815.5
YDR074W,102975.11
YPL188W,46246.41
YAL031C,86635.09
YMR158W-B,11980.04
YJL136C,9759.77
YBR094W,86352.36
YJR113C,27815.91
YMR206W,35017.33
YIR039C,58212.93
YGR257C,40763.06
YJR086W,12625.26
YNR011C,99812.5
YLR035C-A,198459.63
YHR008C,25773.84
YMR185W,113247.83
YIL067C,75481.76
YOL100W,121658.9
YDR229W,49975.01
YNL335W,25152.2
YJL108C,41488.12
YPR169W,55263.48
YIL066W-A,15856.22
YOR146W,10735.62
YNL074C,49209.89
YDR254W,52671.23
YOR326W,180678.09
YDL126C,91995.18
YOR222W,34006.56
YBL100W-A,49897.02
YMR081C,37110.03
YPR050C,15155.79
YIL018W,27408.2
YGR213C,35485.42
YEL073C,11960.3
YIL028W,14951.63
YFR017C,21782.82
YBR034C,39785.63
YJL051W,91255.49
YGR021W,31699.41
YHR135C,61714.64
YMR152W,41636.75
YPL180W,88844.39
YJR104C,15854.38
YLR300W,51310.38
YNL004W,52141.29
YPL078C,26924.81
YER170W,25193.73
YDL020C,60151.99
YOL142W,26556.06
YHR010W,15531.01
YJR013W,47165.66
YKL074C,60458.86
YNL136W,49390.33
YER016W,38361.04
YCL066W,20413.14
YOL155C,94704.41
YMR194C-B,8202.45
YDR302W,25261.64
YGL262W,20130.78
YKR105C,63359.91
YOR007C,37218.13
YHR075C,44887.42
YGR057C,28135.86
YDR469W,19446.02
YNL154C,62078.56
YPR019W,105002.7
YEL014C,12209.36
YGL180W,101716.21
YOR307C,50902.2
YEL016C,57354.06
YNL076W,65641.95
YKL112W,81751.57
YPR187W,17909.61
YMR072W,21561.47
YDR475C,98689.98
YHR205W,91810.5
YBL096C,11086.91
YIL112W,123554.98
YMR030W-A,11258.35
YDL022W,42868.3
YNR034W-A,10781.21
YOL092W,34872.24
YDR224C,14252.15
YJL170C,24945.45
YLR132C,33694.02
YLR378C,52936.06
YDR379C-A,9351.65
YIL108W,77413.41
YBR003W,52559.16
YLR358C,20283.16
YLR291C,42569.14
YEL070W,56469.63
YBL052C,97581.2
YER096W,56577.8
YNL156C,33666.29
YDR322C-A,10875.34
YFL029C,42186.11
YKL192C,13942.58
YOL143C,18555.35
YLR093C,28963.73
YCR038C,75045.3
YER093C-A,15753.13
YNR065C,125198.07
YCL027W,57778.84
YIL075C,104230.91
YOR259C,49407.7
YNL007C,37589.61
YMR103C,13265.72
YPL190C,90437.91
YOR006C,35685.69
YGR200C,89409.62
YJL052C-A,4551.35
YDR540C,21518.15
YIL115W-A,13916.7
YGL077C,62055.39
YEL003W,12993.76
YJL029C,95447.72
YDR261C-D,181659.08
YIL133C,22200.84
YDL104C,45543.16
YKL014C,203284.57
YER168C,62484.26
YBR136W,273339.23
YIL117C,34650.41
YKL033W-A,26169.89
YJR135C,27567.3
YKR106W,68953.51
YHR081W,21044.95
YJL060W,50081.68
YDR315C,32917.65
YDR342C,62734.37
YDR004W,52246.92
YGL049C,103897.52
YDR369C,96363.46
YCR075C,30116.06
YLR433C,63001.43
YHR180W,18138.33
YPL124W,29280.23
YNL107W,25980.89
YBR226C,15802.52
YCR087W,19825.3
YDL118W,14134.59
YHR016C,50901.39
YGR007W,36862.37
YJL175W,17731.57
YBL068W-A,9173.2
YOR253W,19726.46
YPR170W-B,9360.85
YLR167W,17215.86
YPL049C,49355.85
YNL120C,17913.55
YDR295C,77058.51
YDL160C-A,9050.45
YMR184W,22109.28
YBR053C,40295.18
YOL053W,45850.27
YDR201W,18909.37
YFR056C,14002.47
YLR064W,32636.51
YOR109W,124575.7
YMR118C,22308.65
YKL201C,139378.7
YOR208W,85867.62
YER171W,89785.3
YER053C-A,4459.14
YBR089W,22094.19
YGL005C,31774.96
YLR329W,30236.5
YOL099C,18363.37
YER011W,24906.3
YPR158W-A,49097.1
YHL043W,19811.41
YKL038W,128239.15
YGR029W,21639.25
YGR287C,68590.65
YDR094W,12866.68
YLR369W,72363.8
YBR170C,65781.52
YJR102C,23557.46
YMR028W,42567.29
YML020W,76137.09
YIR030C,27313.18
YGL042C,12127.38
YOR084W,43726.56
YIL106W,35881.97
YCR092C,116532.4
YER005W,71851.27
YPR021C,104302.99
YBL050W,32802.41
YGR073C,14065.97
YNL174W,20958.97
YKL128C,33775.94
YDR307W,77568.68
YGL228W,66861.35
YNL029C,61727.06
YFL003C,99224.37
YNL220W,48278.68
YER146W,10422.88
YNL288W,41154.96
YOR368W,45579.06
YGL203C,82244.08
YOR137C,71845.1
YMR203W,42037.96
YKL189W,45852.57
YJR098C,74234.24
YLR102C,30856.08
YML017W,65583.15
YKL217W,69375.5
YOL056W,34863
YGR203W,17248.43
YDR054C,34064.6
YLR450W,115690.85
YHR042W,76770.89
YPL272C,59388.61
YPL055C,37308.88
YLR154W-C,14344.94
YDR357C,13956.55
YMR112C,13307.06
YOR098C,113579.92
YGL117W,30755.05
YDL165W,22362.29
YIR036C,28803.91
YBR162C,47993.93
YPR155C,70861
YAR035W,77764.83
YLR420W,40312.85
YFL046W,24018.25
YDL017W,58319.67
YDR371W,59117.2
YKL003C,15020.58
YPR170C,12958.62
YOR123C,53919.41
YIR041W,13158.93
YBR296C,62652.88
YMR216C,83236.77
YPL277C,54537.55
YDR420W,188945.98
YJR132W,119965.77
YNL167C,70191.41
YGR047C,120227.41
YBR026C,42066.28
YER098W,86242.96
YPL004C,38070.77
YOL121C,15916.97
YBL080C,61868.25
YAR002W,59038.66
YMR215W,56792.84
YBR229C,110264.81
YOR248W,11103.25
YCL023C,13531.17
YAL014C,29048.52
YLL036C,56569.45
YJR001W,65345.58
YOR276W,18222.97
YMR309C,93203.54
YCR079W,49420.44
YNL042W,43748.7
YLL064C,12904.62
YHR119W,123911.12
YMR325W,13172.95
YOL036W,84351.23
YML125C,35286.86
YBL112C,11974.2
YDR461C-A,9102.87
YCR023C,69217.05
YPL140C,56756.99
YLR301W,27500.27
YLL015W,176872.36
YGL196W,47827.28
YOR256C,91994.29
YPR102C,19719.39
YDL102W,124617.48
YGR296W,211112.54
YPL172C,52147.18
YJL048C,45015.86
YIL064W,28689.25
YLR125W,15198.39
YOL072W,52677.57
YHR161C,71659.22
YCR081W,166858.71
YDR390C,71258.19
YJL176C,92925.23
YDR152W,31030.17
YGL239C,11409.22
YOR214C,26156.43
YBR012C,16066.7
YGR245C,86617.52
YJR038C,13020.26
YMR225C,11476.3
YGL225W,37018.33
YLL020C,11748.83
YOR338W,42108.99
YPR185W,83280.69
YOR154W,67451.41
YDR234W,75149.89
YER029C,22378.64
YIL068C,93426.82
YPL112C,44910.25
YDL220C,104903.15
YML018C,43748.24
YKL049C,26841.15
YDL130W-A,10062.36
YMR245W,23193.6
YLL008W,84842.17
YML076C,107559.45
YEL005C,31364.24
YDR371C-A,3688.53
YCL052C,47922.79
YHL049C,31505.05
YBR098W,78762.94
YGL125W,68559.58
YOR232W,26066.16
YER101C,48370.13
YHR025W,38712.15
YHR007C,60719.59
YNL304W,47115.54
YMR298W,17206.48
YPR009W,30257.41
YER050C,15835.3
YNL118C,108666.19
YIL050W,32036.94
YOL134C,14392.61
YGR103W,69876.28
YKR025W,32141.78
YDL106C,63390.22
YOR341W,186429.62
YDR283C,190191.51
YHR033W,46863.19
YOL054W,47067.83
YFL039C,41689.3
YMR033W,53073.52
YGL162W,33191.1
YGL205W,84041.32
YBR113W,18097.59
YHR090C,32086.05
YPL274W,64353.04
YIL096C,39401.06
YBR081C,152615.35
YGR267C,27768.8
YLL024C,69469.14
YDL223C,113614.86
YLR331C,14544.73
YDL015C,36767.32
YGR055W,63220.47
YGR169C,46815.34
YMR308C,121029.5
YBR038W,109880.5
YBR162W-A,7364.67
YCR086W,21751.11
YBL107C,22965.4
YGL082W,43320.67
YER053C,33527.92
YNL016W,50762.46
YDR100W,15881.41
YLR013W,16010.42
YHL050C,79024.59
YBR068C,67768.7
YMR161W,25007.99
YCL064C,39300.93
YDR350C,79754.53
YMR144W,38569.91
YPL247C,57323.38
YDL247W-A,2930.27
YHR109W,68283.6
YNL301C,20562.94
YJR054W,57515.88
YPR029C,93623.27
YNL099C,27205.04
YKL051W,40462.22
YPL073C,18046.13
YBL012C,15300.94
YOL117W,76387.71
YDL023C,11431.12
YMR220W,50454.37
YLR146W-A,7077.61
YJR143C,87965.19
YGR174C,17531.75
YJL191W,14649.62
YER043C,49124.98
YBR259W,80425.53
YNL138W,57520.87
YDL239C,91810.96
YDR091C,68339.76
YJL139C,50835.44
YER104W,24412.67
YCL067C,24281.72
YEL017C-A,4847.97
YPR149W,18966.87
YNR053C,55487.96
YAL064C-A,13885.45
YDL235C,19168.51
YGL233W,105063.01
YDR181C,55408.89
YOR093C,186905.32
YNR056C,62427.47
YBR118W,50032.03
YJL117W,34881.29
YOR179C,20865.51
YKR089C,102715.65
YCL059C,37158.73
YDR269C,11505.45
YLR364W,12519.22
YJL091C,55465.67
YNL260C,23327.64
YJR114W,13964.75
YBR144C,12318.07
YDR539W,56163.33
YMR173W-A,43890.35
YPL093W,74409.42
YOL103W-B,198612.5
YBL100C,11250.22
YNL072W,34874.76
YMR182C,23855.09
YDL087C,30194.49
YHR049W,27338.93
YLR029C,24421.9
YER178W,46342.61
YBR009C,11368.18
YOR142W-A,49097.1
YML035C,93300.72
YKL024C,22932.96
YER025W,57865.28
YBR261C,26067.54
YDL067C,6963.13
YDR366C,15539.57
YDR517W,41118.59
YEL018C-A,19365.33
YLR262C-A,6941.19
YDR334W,174528.27
YJL042W,155206.25
YER046W-A,12722.41
YDR486C,25861.45
YPL236C,40748.32
YOR155C,51329.46
YDR377W,11312
YER056C-A,13638.91
YPR150W,19321.46
YOL079W,15097.15
YGL128C,33237.1
YOR102W,13286.8
YER070W,99560.21
YBR089C-A,11475.82
YGL234W,86067.21
YHR153C,23131.04
YMR068W,47139.09
YLR175W,54704.21
YIL041W,36669.69
YGL013C,121792.22
YNL196C,34317.42
YLR204W,12772.25
YJR070C,36164.44
YHR157W,20743.97
YKR001C,78735.73
YBL103C,54139.18
YDL193W,42556.55
YDR187C,18444.39
YHR140W,27145.64
YKL006C-A,10960.42
YDR047W,41348.66
YDL035C,110708.1
YDR374C,36051.92
YDR453C,21614.58
YGL240W,28776.47
YOR059C,51104.85
YDL090C,48189.51
YJL180C,36553.88
YLL067C,154986.38
YLR067C,112644.94
YKR080W,36239.12
YCL057C-A,10407.8
YDR468C,25816.61
YJL067W,12747.74
YBR124W,13219.29
YHL016C,80616.06
YLR330W,73637.58
YBR239C,60310.46
YDL217C,21863.69
YKR024C,83307.41
YGR111W,46667.33
YFL025C,117754.12
YOR063W,43757.09
YKL032C,67855.53
YKL219W,48543.88
YJL146W,53215.99
YDR179W-A,53729.58
YBR199W,54555.29
YPL183C,114459.72
YGR292W,68093.33
YJR092W,164484.28
YEL064C,53323.11
YGR091W,56302
YDR325W,117850.1
YDR367W,25483.57
YPL200W,18307.06
YPR040W,41019.23
YNL041C,96974.8
YGR224W,67167.9
YJL157C,94571.24
YBR048W,17748.59
YFL022C,57510.77
YJL142C,14843.98
YMR107W,13180.35
YOR230W,48382.14
YOL144W,56964.77
YLR312C,46627.58
YHL034C,32989.12
YPL220W,24485.47
YDL072C,22902.57
YIL120W,61758.14
YPR026W,136919.13
YCR054C,65204.88
YER177W,30091.09
YBR256C,26195.43
YPL066W,54892.83
YBR043C,77286
YBR116C,20214.51
YDL140C,191610.02
YMR291W,66218.99
YMR211W,55311.52
YDR402C,56070.56
YNR016C,250350.91
YCL029C,51091.46
YLR056W,42729.81
YER151C,101915.57
YOL007C,37255.83
YLR240W,100920.4
YOR254C,75343.73
YDR285W,100033.65
YBR237W,96357.84
YNR022C,16282.53
YER065C,62408.16
YML054C,65538.73
YIL121W,59617.4
YKL068W,99986.54
YPR061C,35027.3
YML040W,48992.96
YNL308C,68652.67
YDL041W,11970.9
YER042W,21140.6
YBR123C,73552.77
YGL101W,25296.7
YNL106C,133329.76
YKL180W,20549.22
YDL152W,13681.55
YKL202W,21236.65
YCR010C,30725.74
YLR289W,73187.62
YOL043C,43843.49
YJR090C,132732.7
YOR192C-B,201982.06
YER038W-A,14348.27
YGR005C,46604.84
YNL127W,109791.86
YGR037C,10061.2
YMR116C,34805.01
YBR114W,91429.3
YJR127C,155061.87
YML061C,97681.01
YLR040C,24462.15
YPR078C,42593.95
YJR020W,12281.33
YHL033C,28124.39
YJL133C-A,7740.77
YBR058C,88629
YEL028W,17359.54
YOR310C,56955.56
YDL242W,13255.29
YML058W-A,7513.49
YLR180W,41817.93
YDR365C,72408.86
YBR207W,51419.43
YDR208W,89319.64
YOL075C,145070.87
YMR109W,136898.12
YNL172W,196160.11
YJL023C,39812.15
YJL129C,141071.95
YDR147W,61656.31
YPL241C,30708.36
YLR422W,221560.94
YDR230W,12903.76
YIR027C,50125.8
YML127W,65217
YGL249W,82814.93
YBR302C,45164.51
YBR112C,107200.97
YKL098W,39841.49
YMR178W,31144.3
YJR125C,45090.62
YNL162W-A,8264.46
YDL144C,39782.33
YDR084C,23147.6
YDR336W,35613.96
YGL074C,11499.81
YBR159W,38707.72
YDR411C,38130.22
YBL098W,52429.05
YKR077W,39861.7
YOL064C,39148.86
YDL171C,238099.44
YCL048W,52007.12
YJL177W,20551.2
YOR344C,32688.77
YNL097C-B,4622.15
YER015W,83437.04
YDR249C,43789.16
YHR194W,66701.9
YDR525W,12525.51
YLR010C,18604.39
YDL127W,35207.12
YOL103W,66709.42
YER111C,123804.94
YPL259C,53873.34
YDR225W,13989.05
YDR501W,58201.56
YOL038C-A,3621.3
YGL189C,13504.73
YOL059W,49421.15
YCR089W,166034.71
YPR022C,130116.09
YGR059W,59844.34
YOR205C,63852.76
YNL300W,10170.29
YBL076C,122981.95
YDR168W,58384.36
YIL076W,33828.42
YLR226W,45720.1
YHR098C,103949.28
YGR038C-B,198519.35
YLR181C,37315.3
YAR047C,12896.37
YDR025W,17748.59
YFL059W,32018.74
YNL240C,54150.62
YDR205W,80576.86
YLL063C,52836.21
YOL069W,52972.54
YGL224C,31968.36
YOR189W,13092.06
YEL062W,69858.02
YIL086C,11584.08
YGR002C,55212.06
YOR268C,15194.52
YJL118W,25598.32
YOR331C,20500.07
YDL204W,44358.5
YOR297C,21972.19
YGR251W,22320.07
YLR261C,12918.47
YOR056C,51741.3
YHL020C,46064.47
YBR156C,79185.01
YDR162C,26570.18
YIR032C,21726.44
YPL232W,33105.77
YNL036W,24858.89
YLR277C,87672.66
YLR334C,14330.24
YFL028C,33089.66
YGL206C,187232.04
YNR072W,62827.61
YKL053C-A,9711.79
YKL083W,23673.83
YGL063W,41890.95
YNL338W,5950.6
YLR083C,75961.91
YML036W,20661.63
YMR127C,39205.91
YDR219C,53167.49
YML123C,64381.44
YKL015W,111413.24
YLR447C,39790.19
YIL110W,42514.33
YDR414C,43229.75
YOR075W,40538.47
YLR022C,28283.03
YPL022W,126368.85
YPR137C-B,198566.35
YGR183C,7476.22
YLR103C,74248.43
YBR065C,40924.1
YJR119C,84982.8
YPL197C,15933.81
YPR030W,124847.47
YOR318C,11623.49
YKL005C,67900.2
YCL043C,58226.46
YNL089C,17116.62
YGL073W,93281.28
YDR276C,6138.43
YHL042W,17570.34
YKL072W,88834.88
YOL129W,20101.07
YOL040C,16001.71
YCR028C,58255.96
YPL278C,11420.57
YMR092C,67324.79
YGL226C-A,9516.99
YHR050W,59767.7
YNL247W,87529.14
YLR089C,66420.89
YDR450W,17037.39
YHR141C,12211.3
YJR105W,36371.91
YKR065C,21967.98
YHR197W,86737.97
YOR163W,21572.19
YJR084W,49481.93
YPR068C,54763.2
YDR504C,15579.35
YPR010C,135740.45
YJR031C,159435.82
YHR086W,56971.63
YKL099C,29734.78
YIL159W,156850.58
YGL001C,38705.97
YDR048C,12316.27
YIL104C,59150.04
YEL047C,50843.51
YOR343W-B,202129.23
YGL184C,51827.96
YLR250W,27289.05
YOL152W,70904.66
YPL079W,18274.02
YGR066C,34047.54
YDL091C,52942.96
YPR186C,50026.21
YMR014W,60053.25
YFR031C,133926.35
YLR162W,13055.12
YNL233W,100588.72
YPL028W,41728.25
YPL166W,24707.38
YML057W,68526.96
YPL205C,13825.95
YPR004C,36802.32
YJL027C,15714.43
YBL005W,112570.04
YMR088C,62638.81
YLR183C,55467.29
YDL119C,34203.31
YLR223C,122490.17
YCR009C,30250.09
YGL044C,32790.39
YCL005W-A,8381.06
YKR090W,79432.68
YBL008W,93856.91
YGL017W,57929.76
YGL215W,51570.14
YKR010C,86365.45
YBL021C,16153.81
YER061C,47554.78
YKR007W,20241.91
YLR315W,17861.97
YAL001C,132106.54
YDR373W,22010.68
YDR012W,39061.64
YOL126C,40730.5
YML011C,20270.29
YOR066W,68690.78
YMR122C,14145.66
YLR149C,82798.6
YDR261C-C,49008.96
YML006C,87138.63
YFL008W,141278.23
YMR083W,40369.03
YLR286C,59014.11
YOL028C,27386.53
YBR244W,18405.8
YOR105W,12334.91
YJL089W,96003.59
YKL078W,82712.65
YNL018C,69551
YGL236C,74214.82
YDR250C,10498.83
YFR034C,34088.6
YML051W,48322.77
YHR208W,43595.53
YNL202W,31108.55
YEL076C,24465.12
YDL112W,165046.25
YDR140W,24972.52
YGL029W,14416.69
YGL263W,44802.93
YDL116W,83634.34
YGL157W,38082.86
YBR190W,11027.46
YJR026W,48992.96
YBR030W,62593.17
YDR429C,30501.14
YMR222C,24533.2
YGR069W,13602.75
YPL113C,45013.15
YOL113W,75330.34
YOL139C,24253.92
YFL036W,153045.77
YCR015C,36278
YPR199C,33226.65
YLR120C,60009.14
YOL133W,13939.66
YLR410W-B,202120.36
YMR153W,52618.2
YNL020C,71372.57
YIL077C,36945.68
YEL042W,56821.03
YER083C,31493.14
YEL066W,18814.08
YML111W,104785.24
YMR098C,70412.86
YDR473C,55869.53
YOR354C,79946.46
YDL245C,62930.74
YDR424C,10440.8
YBL014C,102047.64
YML132W,45164.51
YNL250W,152567.18
YDL214C,78937.88
YCL012C,15587.8
YNL241C,57520.9
YLR150W,29994.56
YJL001W,23547.32
YFL041W-A,7582.82
YCL025C,69670.69
YDR464C-A,6860.86
YDR258C,91335.4
YBL097W,86215.38
YDL195W,138715.99
YLR257W,35997.71
YER018C,25244.2
YKR005C,58709.09
YMR273C,103357.47
YPL189C-A,7532.69
YDL209C,38430.13
YOR206W,81600.31
YKR060W,31615.55
YGR242W,11550.41
YBL065W,13830.27
YMR104C,76663.66
YMR145C,62773.45
YGL070C,14287.98
YGL193C,12000.07
YDR261W-B,201960.21
YJR115W,19048.68
YFL042C,76346.35
YHR193C,18708.76
YGL135W,24485.47
YLR323C,29740.37
YGL045W,60863.74
YFL015C,19300.37
YNL248C,46650.29
YML077W,18433.68
YGL078C,58825.77
YLR317W,16672.83
YLR136C,32314
YOR161C,60250.26
YLR100W,39724.21
YCR083W,14431.97
YPR010C-A,7902.09
YCR073C,152716.24
YER009W,14452.95
YNL306W,24563.02
YBR277C,14649.82
YDR286C,13421.39
YGL055W,58402.32
YCL002C,30196.92
YOR366W,13097.35
YKL178C,53707.6
YNL040W,50963.41
YNL146W,11886.93
YDR305C,23541.47
YGR123C,57994.37
YDR129C,71771.97
YKL224C,13047.74
YMR209C,52245.38
YKR031C,195202.04
YMR265C,54105.6
YEL024W,23364.79
YMR252C,15634.63
YBL029W,42603.6
YIL004C,15719.69
YMR234W,39430.44
YCR002C,37024.42
YJR148W,41624.19
YJR085C,11250.04
YPL060W,47082.56
YKL165C-A,9185.68
YGL174W,30471.62
YDR337W,33056.97
YBL083C,16158.93
YOR033C,80161.47
YER109C,86833.69
YIL039W,54926.84
YAL067C,68841.29
YDR446W,34113.03
YPL064C,35025.43
YDL026W,11389.36
YKL023W,32292.58
YMR253C,46658.23
YOR373W,94103
YML130C,65031.65
YDR093W,182616.55
YBR168W,48577.98
YER035W,16071.21
YPL082C,209974.73
YJL166W,10974.37
YIL176C,12865.51
YHR131C,96098.92
YHR038W,26406.32
YOL050C,11283.53
YNL262W,255668.29
YLR154W-A,14344.94
YOL015W,67688.57
YOR053W,15255.89
YNL317W,53142.83
YBR022W,19937.55
YDR052C,80689.05
YNL119W,56471.8
YER001W,88528.07
YPL036W,102171.02
YDL187C,12805.99
YER003C,48188.26
YGR031C-A,17536.25
YMR091C,49650.02
YLR325C,8826.41
YER129W,126871.16
YDR498C,43881.53
YOL009C,30728.35
YML083C,47349.28
YLR210W,53852
YDR236C,24536.78
YBR246W,43307.68
YHR164C,171692.65
YOR014W,85333.84
YPR189W,163724.19
YGR112W,45055.55
YOL065C,43798.41
YKR076W,43273.14
YHR036W,53384.56
YML068W,54095.24
YDR211W,81160.44
YKR047W,12331.85
YLL010C,47930.14
YLL005C,102168.49
YHR219W,70127.08
YPL103C,54367.13
YER131W,13446.7
YOR117W,48255.39
YDL019C,145794.34
YHL022C,45412.27
YJL070C,104262.58
YDL109C,72854.86
YNL320W,32308.01
YNL027W,76300.2
YMR299C,36824.28
YOL080C,32894.5
YNL275W,65026.96
YGL123C-A,8264.01
YML105C,31169.48
YDR374W-A,10244.39
YJR040W,87590.52
YAL037W,30456.75
YOR392W,16943.91
YMR100W,72249.66
YIR042C,27421.79
YBR235W,123997.44
YDR002W,22952.62
YGL112C,57901.29
YPL076W,32577.01
YOR247W,22047.62
YGR080W,37070.54
YGR282C,34118.13
YML107C,39206.99
YIL035C,44667.03
YPL114W,15113.72
YLR456W,23293.15
YNL103W,74371.64
YBR084C-A,21703.93
YDR227W,152059.96
YLR238W,54091.72
YKL110C,35321.96
YIL136W,44579.89
YHR011W,50389.46
YEL061C,113309.47
YDR393W,53570.14
YGL161C,34842.82
YGL111W,51905.94
YMR102C,94253.45
YLR173W,69605.58
YDR309C,42852
YCL014W,184716.65
YHR087W,12009.22
YNL204C,34240.08
YDR422C,91069.98
YMR170C,55187.18
YNL166C,49693.78
YDR436W,78491.1
YJR106W,80655.99
YPL037C,17020.04
YNL098C,34704.76
YGR154C,41300.01
YLR117C,82443.97
YBR204C,43286.27
YAL042W,46234.65
YML024W,15788.2
YOR357C,18769.44
YDR117C,63990.82
YOR336W,156475.73
YML034W,95496.7
YJL053W,42546.53
YHR132C,49828.56
YCR088W,65575.56
YPL119C,67916.35
YNR043W,44115.44
YDL191W,13909.4
YJL225C,197562.38
YDR246W,24863
YDR163W,19934.81
YEL008W,14021.51
YJL124C,20306.7
YGL027C,96505.73
YNR040W,28635.78
YLR307C-A,9633
YBR148W,70173.59
YOR008C,39269.61
YPL184C,68662.97
YCR104W,13186.98
YOR260W,65698.93
YKR021W,102539.57
YDR440W,66200.6
YIR016W,28881.69
YGL052W,12057.91
YPR159W,80122.07
YDL211C,40751.39
YEL077C,143090.11
YLR185W,9850.16
YNR023W,63870.19
YLR398C,146056.83
YMR194W,11124.07
YIL094C,40068.54
YBL030C,34425.84
YGL041C,7548.88
YAL008W,22063.1
YDR239C,86432.63
YLR466W,156365.4
YLR078C,27499.72
Q0070,72164.04
YLR216C,42071.33
YPR017C,16126.24
YHR187W,35219.21
YLR035C,78247.52
YKL093W,36934.36
